1769,32,116,21,355075
1770,32,116,21,355276
1771,31,115,21,355477
1772,30,112,19,355677
1773,29,111,19,355877
1774,29,111,19,356077
1775,29,111,19,356277
1776,29,111,19,356477
1777,29,112,19,356678
1778,29,112,19,356878
1779,30,112,19,357079
1780,29,111,19,357280
1781,28,111,19,357480
1782,27,108,18,357680
1783,26,107,18,357880
1784,26,107,18,358080
1785,27,108,18,358280
1786,27,109,18,358481
1787,27,108,18,358681
1788,26,108,18,358881
1789,27,109,18,359081
1790,29,113,19,359281
1791,30,115,20,359481
1792,30,115,20,359681
1793,30,115,20,359881
1794,31,116,20,360082
1795,31,116,20,360283
1796,31,117,21,360484
1797,31,117,21,360685
1798,31,117,21,360886
1799,31,117,21,361087
1800,32,118,21,361288
1801,32,118,21,361489
1802,33,119,21,361690
1803,32,119,21,361891
1804,33,119,21,362092
1805,32,118,21,362293
1806,32,118,21,362494
1807,31,117,21,362695
1808,31,117,21,362896
1809,31,113,20,363097
1810,31,115,20,363297
1811,31,115,20,363497
1812,31,116,21,363697
1813,31,115,20,363898
1814,31,116,21,364098
1815,31,116,21,364299
1816,31,115,20,364500
1817,31,116,21,364701
1818,31,117,21,364902
1819,32,118,21,365102
1820,33,118,21,365303
1821,33,120,21,365504
1822,34,120,22,365705
1823,33,120,22,365906
1824,34,121,22,366106
1825,34,121,22,366307
1826,34,121,22,366508
1827,34,121,22,366709
1828,34,120,22,366910
1829,34,120,22,367111
1830,34,121,22,367312
1831,34,121,22,367513
1832,34,121,22,367714
1833,34,121,22,367915
1834,34,121,22,368116
1835,34,121,22,368317
1836,34,120,22,368518
1837,34,120,22,368719
1838,34,121,22,368920
1839,34,121,22,369121
1840,34,121,22,369322
1841,34,121,22,369523
1842,34,121,22,369724
1843,34,121,22,369925
1844,34,121,22,370126
1845,34,121,22,370327
1846,34,121,22,370528
1847,34,121,22,370729
1848,34,121,22,370930
1849,34,121,22,371131
1850,34,121,22,371332
1851,34,121,22,371533
1852,34,121,22,371734
1853,35,122,22,371935
1854,34,121,22,372136
1855,35,121,22,372337
1856,34,121,22,372538
1857,33,118,21,372739
1858,34,118,22,372939
1859,33,118,22,373140
1860,33,117,21,373341
1861,33,117,21,373542
1862,33,118,21,373743
1863,34,119,22,373944
1864,34,120,22,374145
1865,34,120,22,374346
1866,34,118,22,374547
1867,34,118,21,374748
1868,33,117,21,374949
1869,34,118,21,375149
1870,34,118,22,375350
1871,34,119,22,375550
1872,34,119,22,375751
1873,34,119,22,375952
1874,34,119,22,376153
1875,34,119,22,376354
1876,34,119,22,376555
1877,34,119,22,376755
1878,34,119,22,376956
1879,34,118,22,377157
1880,34,119,22,377358
1881,34,119,22,377559
1882,34,118,22,377759
1883,33,118,21,377960
1884,33,118,21,378161
1885,32,115,21,378362
1886,31,114,20,378563
1887,31,113,20,378763
1888,27,107,18,378963
