1457,98,118,36,292621
1458,111,124,39,292823
1459,114,116,39,293024
1460,116,115,39,293225
1461,97,80,29,293426
1462,104,84,31,293626
1463,106,86,32,293827
1464,101,79,30,294028
1465,100,66,27,294229
1466,79,65,24,294430
1467,87,47,21,294631
1468,94,51,22,294831
1469,88,46,20,295031
1470,83,42,19,295231
1471,85,44,19,295431
1472,85,44,19,295631
1473,84,44,19,295832
1474,83,43,19,296033
1475,82,42,19,296233
1476,83,42,19,296433
1477,79,38,17,296633
1478,80,39,18,296833
1479,80,39,18,297034
1480,81,40,18,297234
1481,79,38,17,297434
1482,79,39,17,297635
1483,80,39,18,297835
1484,80,39,18,298035
1485,79,39,17,298235
1486,80,39,18,298435
1487,81,40,18,298636
1488,82,41,18,298836
1489,81,40,18,299036
1490,81,40,18,299237
1491,84,42,19,299437
1492,82,41,18,299638
1493,84,43,19,299839
1494,84,43,19,300040
1495,85,44,19,300240
1496,82,42,18,300440
1497,83,42,19,300640
1498,81,40,18,300840
1499,79,38,17,301040
1500,79,39,17,301240
1501,80,39,17,301440
1502,81,40,18,301640
1503,81,40,18,301841
1504,81,40,18,302041
1505,81,39,18,302241
1506,81,39,18,302442
1507,82,41,18,302642
1508,82,42,18,302842
1509,83,42,18,303042
1510,82,41,18,303243
1511,82,41,18,303443
1512,82,41,18,303643
1513,83,42,19,303843
1514,83,42,19,304043
1515,83,42,19,304243
1516,82,41,18,304443
1517,82,41,18,304643
1518,83,42,18,304844
1519,82,41,18,305044
1520,81,40,18,305244
1521,81,40,18,305445
1522,82,41,18,305645
1523,82,41,18,305845
1524,82,41,18,306045
1525,81,40,18,306245
1526,81,41,18,306445
1527,81,40,18,306645
1528,81,40,18,306845
1529,81,40,18,307045
1530,81,39,18,307246
1531,81,40,18,307446
1532,82,41,18,307646
1533,82,41,18,307846
1534,81,40,18,308046
1535,83,42,19,308246
1536,82,41,18,308446
1537,81,40,18,308646
1538,81,40,18,308847
1539,82,41,18,309047
1540,81,40,18,309247
1541,81,40,18,309447
1542,82,41,18,309647
1543,82,41,18,309847
1544,83,42,19,310047
1545,82,41,18,310248
1546,81,39,18,310448
1547,82,40,18,310648
1548,83,42,18,310848
1549,83,41,19,311049
1550,83,41,18,311250
1551,82,41,18,311450
1552,82,41,18,311650
1553,82,41,18,311851
1554,81,40,18,312051
1555,81,40,18,312251
1556,81,40,18,312452
1557,81,40,18,312653
1558,81,40,18,312853
1559,82,40,18,313053
1560,81,40,18,313253
1561,81,40,18,313454
1562,81,40,18,313654
1563,81,40,18,313854
1564,81,39,18,314054
1565,81,39,18,314255
1566,81,39,18,314455
1567,81,39,18,314655
1568,81,39,18,314855
1569,81,39,18,315056
1570,81,39,18,315257
1571,81,40,18,315458
1572,81,39,18,315658
1573,81,40,18,315858
1574,81,40,18,316058
1575,82,40,18,316258
1576,81,40,18,316459
1577,81,39,18,316660
1578,81,40,18,316860
1579,81,39,18,317061
1580,81,40,18,317262
1581,81,40,18,317462
1582,81,40,18,317662
1583,81,40,18,317862
1584,81,39,18,318063
1585,81,40,18,318264
1586,81,40,18,318464
1587,81,39,18,318665
1588,81,39,18,318865
1589,81,39,18,319065
1590,81,39,18,319265
1591,81,39,18,319465
1592,81,40,18,319665
1593,81,39,18,319865
1594,81,40,18,320065
1595,81,40,18,320265
1596,81,39,18,320465
1597,81,39,18,320665
1598,81,39,18,320865
1599,81,40,18,321065
1600,81,39,18,321265
1601,81,39,18,321465
1602,81,39,18,321665
1603,81,39,18,321866
1604,81,39,18,322066
1605,81,39,18,322266
1606,81,40,18,322467
1607,81,40,18,322667
1608,81,39,18,322867
1609,81,39,18,323067
1610,81,39,18,323268
1611,81,39,18,323468
1612,81,39,18,323668
1613,81,39,18,323868
1614,81,39,18,324068
1615,81,39,18,324268
1616,81,39,18,324468
1617,81,39,18,324668
1618,81,39,17,324868
1619,81,39,18,325069
1620,81,39,18,325269
1621,81,39,18,325469
1622,87,43,19,325670
1623,87,43,19,325871
1624,87,43,19,326072
1625,85,42,18,326272
1626,82,40,18,326472
1627,80,39,18,326672
1628,79,39,17,326872
1629,79,39,17,327072
1630,79,38,17,327272
1631,79,39,18,327472
1632,81,39,18,327672
1633,82,42,18,327872
1634,83,42,19,328072
1635,83,42,19,328272
1636,84,43,19,328472
1637,83,42,19,328672
1638,82,41,18,328872
1639,82,41,18,329073
1640,81,40,18,329273
1641,81,40,18,329473
1642,81,40,18,329673
1643,80,39,18,329873
1644,81,40,18,330073
1645,81,40,18,330273
1646,82,41,18,330473
1647,82,40,18,330674
1648,81,39,18,330874
1649,83,42,18,331074
1650,83,42,19,331274
1651,82,40,18,331474
1652,81,40,18,331674
1653,81,39,18,331874
1654,81,39,18,332075
1655,80,39,17,332275
1656,80,39,17,332475
