2370,15,17,5,475465
2371,15,17,5,475665
2372,15,17,5,475865
2373,15,17,5,476065
2374,15,17,5,476265
2375,16,17,5,476465
2376,15,17,5,476665
2377,15,17,5,476865
2378,15,17,5,477065
2379,16,17,5,477265
2380,16,17,5,477465
2381,16,17,5,477665
2382,16,17,5,477865
2383,15,17,5,478065
2384,15,17,5,478265
2385,15,17,5,478465
2386,15,17,5,478665
2387,15,17,5,478865
2388,16,17,5,479065
2389,15,17,5,479265
2390,16,17,5,479465
2391,16,17,5,479665
2392,16,17,5,479865
2393,16,18,5,480065
2394,16,18,5,480265
2395,16,18,5,480465
2396,16,18,5,480665
2397,16,18,5,480865
2398,16,18,5,481065
2399,16,18,5,481265
2400,17,19,6,481465
2401,17,18,6,481665
2402,16,18,5,481865
2403,16,18,5,482065
2404,16,18,5,482265
2405,17,18,5,482465
2406,17,18,5,482665
2407,17,19,6,482865
2408,17,19,6,483065
2409,17,19,6,483265
2410,17,19,6,483465
2411,17,19,6,483665
2412,17,19,6,483865
2413,17,19,6,484065
2414,18,19,6,484265
2415,17,19,6,484465
2416,18,19,6,484665
2417,17,19,6,484865
2418,18,19,6,485065
2419,18,19,6,485265
2420,18,19,6,485465
2421,18,19,6,485665
2422,18,19,6,485865
2423,18,19,6,486065
2424,18,19,6,486265
2425,17,19,6,486465
2426,18,19,6,486665
2427,18,19,6,486865
2428,18,19,6,487065
2429,18,19,6,487265
2430,18,19,6,487465
2431,18,19,6,487665
2432,18,19,6,487865
2433,18,20,6,488065
2434,18,19,6,488265
2435,18,20,6,488465
2436,18,20,6,488665
2437,18,19,6,488865
2438,18,19,6,489065
2439,18,19,6,489265
2440,18,19,6,489465
2441,18,19,6,489665
2442,18,19,6,489865
2443,18,19,6,490065
2444,18,19,6,490265
2445,18,19,6,490465
2446,18,19,6,490665
2447,18,19,6,490865
2448,18,19,6,491065
2449,18,19,6,491265
2450,18,19,6,491465
2451,18,19,6,491665
2452,18,19,6,491865
2453,18,20,6,492065
2454,18,20,6,492265
2455,19,20,6,492465
2456,18,20,6,492665
2457,18,20,6,492865
2458,18,20,6,493065
2459,18,20,6,493265
2460,18,20,6,493465
2461,18,20,6,493665
2462,18,20,6,493865
2463,18,20,6,494065
2464,18,19,6,494265
2465,18,19,6,494465
2466,16,18,5,494665
2467,16,17,5,494865
2468,15,16,5,495065
2469,16,17,5,495265
2470,16,18,5,495465
2471,16,18,5,495665
2472,16,18,5,495865
2473,16,18,5,496065
2474,16,18,5,496265
2475,16,18,5,496465
2476,16,17,5,496665
2477,16,18,5,496865
2478,16,18,5,497065
2479,16,18,5,497265
2480,16,18,5,497465
2481,16,18,5,497665
2482,16,18,6,497865
2483,16,18,6,498065
2484,16,18,5,498265
2485,16,18,5,498465
2486,16,18,5,498665
2487,16,18,5,498865
2488,16,18,5,499065
2489,16,17,5,499265
2490,15,17,5,499465
2491,15,17,5,499665
2492,15,16,5,499865
2493,15,16,5,500065
2494,15,16,5,500265
2495,15,16,5,500465
2496,15,16,5,500665
2497,15,16,5,500865
2498,15,16,5,501065
