339,22,90,67,68713
340,20,88,64,68913
341,20,88,64,69113
342,20,88,64,69313
343,20,88,63,69513
344,20,88,64,69713
345,20,88,64,69913
346,20,89,64,70113
347,20,88,64,70313
348,20,89,64,70513
349,20,89,64,70713
350,20,88,64,70913
351,20,88,64,71113
352,20,88,64,71313
353,20,90,64,71513
354,20,90,64,71713
355,20,90,64,71913
356,19,87,63,72113
357,19,86,62,72313
358,19,84,61,72513
359,19,82,60,72713
360,20,87,63,72913
361,21,93,67,73113
362,21,90,65,73313
363,21,91,66,73513
364,21,93,67,73713
365,21,93,67,73913
366,21,93,67,74113
367,22,94,68,74313
368,21,93,67,74513
369,21,90,66,74713
370,21,89,65,74913
371,21,89,65,75113
372,21,89,65,75313
373,21,89,65,75513
374,21,89,65,75713
375,21,89,65,75913
376,21,91,66,76113
377,21,91,66,76313
378,21,91,67,76513
379,21,90,66,76713
380,21,90,65,76913
381,21,90,65,77113
382,20,89,64,77313
383,20,88,64,77513
384,21,91,66,77713
385,21,92,67,77913
386,21,92,66,78113
387,20,91,66,78313
388,20,90,65,78513
389,20,90,65,78713
390,21,91,66,78913
391,20,91,66,79113
392,20,91,65,79313
393,21,93,66,79513
394,21,93,67,79713
395,21,91,66,79913
396,21,91,66,80113
397,21,91,66,80313
398,21,89,64,80513
399,21,87,63,80713
400,21,85,63,80913
401,21,84,61,81113
402,21,81,59,81313
403,21,69,52,81513
404,20,65,49,81713
405,21,64,49,81913
406,20,64,48,82113
407,20,62,47,82313
408,20,61,46,82513
409,20,59,45,82713
410,20,61,46,82913
411,21,81,60,83113
412,21,91,66,83313
413,21,91,67,83513
414,21,91,66,83713
415,21,91,66,83913
416,21,89,65,84113
417,21,87,64,84313
418,22,87,64,84513
419,24,86,64,84713
420,25,87,65,84913
421,26,88,67,85113
422,26,88,67,85313
423,26,89,67,85513
424,25,88,67,85713
425,25,88,66,85913
426,25,88,66,86113
427,25,87,66,86313
428,25,88,67,86513
429,25,88,66,86713
430,25,88,66,86913
431,25,88,67,87113
432,25,88,66,87313
433,25,85,64,87513
434,25,85,64,87713
435,25,85,64,87913
436,24,85,65,88113
437,25,75,58,88313
438,26,85,66,88513
439,29,94,72,88713
440,29,92,70,88913
441,30,93,72,89113
442,28,102,79,89314
443,22,97,72,89515
444,22,93,69,89715
445,21,93,69,89915
446,21,92,68,90115
447,22,93,69,90315
448,22,92,68,90515
449,22,93,69,90715
450,22,93,69,90915
451,23,91,69,91115
452,24,96,71,91315
453,24,100,75,91515
454,26,102,77,91715
455,27,100,76,91916
456,27,96,74,92116
457,27,102,78,92317
458,28,100,77,92518
459,31,109,83,92719
460,30,108,82,92920
461,31,113,86,93121
462,31,114,86,93322
463,32,120,92,93523
464,30,103,79,93724
465,27,84,66,93925
466,23,56,45,94125
467,19,47,38,94325
468,19,41,34,94525
469,19,42,34,94725
470,19,42,34,94925
471,19,45,37,95125
472,19,45,37,95325
473,18,42,34,95525
474,18,37,31,95725
475,20,70,53,95925
476,22,89,66,96125
477,26,107,80,96325
478,28,113,85,96526
479,26,102,76,96727
480,25,98,75,96928
481,28,110,83,97128
482,29,117,88,97329
483,30,117,88,97530
484,30,103,79,97731
485,30,115,87,97932
486,25,97,72,98133
487,20,89,65,98333
488,20,89,64,98533
489,20,89,65,98733
490,20,88,64,98933
491,20,88,64,99133
492,20,88,64,99333
493,20,88,64,99533
494,20,89,64,99733
495,20,89,64,99933
496,20,88,64,100133
497,20,89,64,100333
498,20,89,64,100533
499,20,89,65,100733
500,20,89,65,100933
501,20,89,64,101133
