78,119,131,106,16402
79,119,132,106,16603
80,119,132,107,16804
81,119,132,106,17005
82,119,132,106,17206
83,119,131,106,17407
84,118,131,106,17608
85,118,131,106,17809
86,118,132,106,18010
87,119,131,106,18211
88,119,132,106,18412
89,119,132,106,18613
90,119,132,106,18814
91,119,132,106,19015
92,119,131,106,19216
93,118,131,106,19417
94,118,131,106,19618
95,118,132,106,19819
96,120,132,106,20020
97,120,132,106,20221
98,120,132,107,20422
99,120,132,107,20623
100,120,132,106,20824
101,120,132,106,21025
102,115,127,103,21226
103,114,125,102,21427
104,113,124,101,21628
105,118,129,105,21829
106,118,130,105,22030
107,123,136,110,22231
108,123,135,109,22432
109,123,136,110,22633
110,124,137,111,22834
111,127,140,113,23035
112,127,140,113,23236
113,126,138,111,23437
114,123,135,108,23638
115,124,136,110,23839
116,123,135,109,24040
117,122,134,108,24241
118,122,135,109,24442
119,123,136,110,24643
120,125,138,112,24844
121,124,138,111,25045
122,126,139,112,25246
123,126,139,112,25447
124,126,139,112,25648
125,126,140,113,25849
126,127,141,114,26050
127,126,140,113,26251
128,126,139,112,26452
129,124,138,112,26653
130,124,138,111,26854
131,124,137,111,27055
132,125,138,111,27256
133,125,138,112,27457
134,124,137,111,27658
135,123,137,111,27859
136,123,136,109,28060
137,121,135,109,28261
138,120,134,108,28462
139,120,134,108,28663
140,120,133,107,28864
141,120,132,107,29065
142,120,133,107,29266
143,118,130,106,29467
144,116,128,104,29668
145,116,129,104,29869
146,117,130,105,30070
147,120,132,107,30271
148,121,134,108,30472
149,123,135,110,30673
150,124,136,111,30874
151,124,136,110,31075
152,125,138,112,31276
153,126,139,112,31477
154,126,139,112,31678
155,125,138,111,31879
156,124,137,111,32080
157,124,137,111,32281
158,124,137,111,32482
159,123,136,109,32683
160,124,136,110,32884
161,123,135,109,33085
162,121,133,107,33286
163,121,133,107,33487
164,121,132,107,33688
165,120,132,106,33889
166,121,133,107,34090
167,120,132,106,34291
168,121,133,107,34492
169,121,133,107,34693
170,120,132,107,34894
171,122,135,108,35095
172,122,134,108,35296
173,123,136,110,35497
174,124,136,110,35698
175,125,138,111,35899
176,125,138,111,36100
177,127,140,113,36301
178,127,139,113,36502
179,125,138,111,36703
180,124,138,111,36904
181,125,138,111,37105
182,124,136,110,37306
183,123,136,109,37507
184,122,135,109,37708
185,120,132,106,37909
186,121,132,107,38110
187,120,132,107,38311
188,120,132,107,38512
